#,mu_tipo,mu_intensita,b_tipo_1,b_intensita_1,b_tipo_2,b_Intensita_2,sigma_tipo,sigma_intensita,forzante_tipo,forzante_intensita,L1_bc,L1_bc_fun,L1_bc_intensita,L2_bc,L2_bc_fun,L2_bc_intensita,L3_bc,L3_bc_fun,L3_bc_intensita,L4_bc,L4_bc_fun,L4_bc_intensita,toll,nvbx,alpha,beta,L13_size,L24_size,n_horiz_begin,n_vert_begin,h_min
97,Costante,5.00E-03,Costante,1.00E-01,Costante,0.00E+00,Costante,0.00E+00,Funzione 8,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.5,500000,5.00E-03,1,1,1,100,100,5.00E-04
98,Costante,5.00E-03,Costante,1.00E-01,Costante,0.00E+00,Costante,0.00E+00,Funzione 8,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,1,500000,5.00E-03,1,1,1,100,100,5.00E-04
99,Costante,5.00E-03,Costante,1.00E-01,Costante,0.00E+00,Costante,0.00E+00,Funzione 8,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,2.5,500000,5.00E-03,1,1,1,100,100,5.00E-04
100,Costante,5.00E-03,Costante,1.00E-01,Costante,0.00E+00,Costante,0.00E+00,Funzione 8,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,5,500000,5.00E-03,1,1,1,100,100,5.00E-04
101,Costante,5.00E-03,Costante,1.00E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 8,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.3,500000,5.00E-03,1,1,1,100,100,5.00E-04
102,Costante,5.00E-03,Costante,1.00E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 8,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.5,500000,5.00E-03,1,1,1,100,100,5.00E-04
103,Costante,5.00E-03,Costante,1.00E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 8,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,1,500000,5.00E-03,1,1,1,100,100,5.00E-04
104,Costante,5.00E-03,Costante,1.00E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 8,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,2.5,500000,5.00E-03,1,1,1,100,100,5.00E-04
105,Costante,5.00E-03,Costante,1.00E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 8,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,5,500000,5.00E-03,1,1,1,100,100,5.00E-04
106,Costante,5.00E-03,Costante,7.07E-01,Costante,-7.07E-01,Costante,0.00E+00,Funzione 8,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.3,500000,5.00E-03,1,1,1,100,100,5.00E-04
107,Costante,5.00E-03,Costante,7.07E-01,Costante,-7.07E-01,Costante,0.00E+00,Funzione 8,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.5,500000,5.00E-03,1,1,1,100,100,5.00E-04
108,Costante,5.00E-03,Costante,7.07E-01,Costante,-7.07E-01,Costante,0.00E+00,Funzione 8,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,1,500000,5.00E-03,1,1,1,100,100,5.00E-04
109,Costante,5.00E-03,Costante,7.07E-01,Costante,-7.07E-01,Costante,0.00E+00,Funzione 8,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,2.5,500000,5.00E-03,1,1,1,100,100,5.00E-04
110,Costante,5.00E-03,Costante,7.07E-01,Costante,-7.07E-01,Costante,0.00E+00,Funzione 8,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,5,500000,5.00E-03,1,1,1,100,100,5.00E-04
111,Costante,5.00E-03,Costante,5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Funzione 8,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.3,500000,5.00E-03,1,1,1,100,100,2.50E-04
112,Costante,5.00E-03,Costante,5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Funzione 8,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.5,500000,5.00E-03,1,1,1,100,100,2.50E-04
113,Costante,5.00E-03,Costante,5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Funzione 8,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,1,500000,5.00E-03,1,1,1,100,100,2.50E-04
114,Costante,5.00E-03,Costante,5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Funzione 8,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,2.5,500000,5.00E-03,1,1,1,100,100,2.50E-04
115,Costante,5.00E-03,Costante,5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Funzione 8,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,5,500000,5.00E-03,1,1,1,100,100,2.50E-04
116,Costante,5.00E-03,Costante,1.73E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 8,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.3,500000,5.00E-03,1,1,1,100,100,5.00E-04
117,Costante,5.00E-03,Costante,1.73E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 8,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.5,500000,5.00E-03,1,1,1,100,100,5.00E-04
118,Costante,5.00E-03,Costante,1.73E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 8,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,1,500000,5.00E-03,1,1,1,100,100,5.00E-04
119,Costante,5.00E-03,Costante,1.73E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 8,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,2.5,500000,5.00E-03,1,1,1,100,100,5.00E-04
120,Costante,5.00E-03,Costante,1.73E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 8,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,5,500000,5.00E-03,1,1,1,100,100,5.00E-04
121,Costante,1.00E-01,Costante,1.00E+00,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.15,500000,1.00E-01,1,1,1,100,100,5.00E-04
122,Costante,1.00E-01,Costante,1.00E+00,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.2,500000,1.00E-01,1,1,1,100,100,5.00E-04
123,Costante,1.00E-01,Costante,1.00E+00,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.25,500000,1.00E-01,1,1,1,100,100,5.00E-04
124,Costante,1.00E-01,Costante,1.00E+00,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.3,500000,1.00E-01,1,1,1,100,100,5.00E-04
125,Costante,1.00E-01,Costante,1.00E+00,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.5,500000,1.00E-01,1,1,1,100,100,5.00E-04
126,Costante,1.00E-01,Costante,1.00E+00,Costante,0.00E+00,Costante,1.00E-01,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.15,500000,1.00E-01,1,1,1,100,100,5.00E-04
127,Costante,1.00E-01,Costante,1.00E+00,Costante,0.00E+00,Costante,1.00E-01,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.2,500000,1.00E-01,1,1,1,100,100,5.00E-04
128,Costante,1.00E-01,Costante,1.00E+00,Costante,0.00E+00,Costante,1.00E-01,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.25,500000,1.00E-01,1,1,1,100,100,5.00E-04
129,Costante,1.00E-01,Costante,1.00E+00,Costante,0.00E+00,Costante,1.00E-01,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.3,500000,1.00E-01,1,1,1,100,100,5.00E-04
130,Costante,1.00E-01,Costante,1.00E+00,Costante,0.00E+00,Costante,1.00E-01,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.5,500000,1.00E-01,1,1,1,100,100,5.00E-04
131,Costante,1.00E-01,Costante,1.00E+01,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.15,500000,1.00E-01,1,1,1,100,100,5.00E-04
132,Costante,1.00E-01,Costante,1.00E+01,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.2,500000,1.00E-01,1,1,1,100,100,5.00E-04
133,Costante,1.00E-01,Costante,1.00E+01,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.25,500000,1.00E-01,1,1,1,100,100,5.00E-04
134,Costante,1.00E-01,Costante,1.00E+01,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.3,500000,1.00E-01,1,1,1,100,100,5.00E-04
135,Costante,1.00E-01,Costante,1.00E+01,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.5,500000,1.00E-01,1,1,1,100,100,5.00E-04
136,Costante,1.00E-01,Costante,1.00E-01,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.15,500000,1.00E-01,1,1,1,100,100,5.00E-04
137,Costante,1.00E-01,Costante,1.00E-01,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.2,500000,1.00E-01,1,1,1,100,100,5.00E-04
138,Costante,1.00E-01,Costante,1.00E-01,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.25,500000,1.00E-01,1,1,1,100,100,5.00E-04
139,Costante,1.00E-01,Costante,1.00E-01,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.3,500000,1.00E-01,1,1,1,100,100,5.00E-04
140,Costante,1.00E-01,Costante,1.00E-01,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.5,500000,1.00E-01,1,1,1,100,100,5.00E-04
141,Costante,1.00E-01,Costante,1.00E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.15,500000,1.00E-01,1,1,1,100,100,5.00E-04
142,Costante,1.00E-01,Costante,1.00E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.2,500000,1.00E-01,1,1,1,100,100,5.00E-04
143,Costante,1.00E-01,Costante,1.00E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.25,500000,1.00E-01,1,1,1,100,100,5.00E-04
144,Costante,1.00E-01,Costante,1.00E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.3,500000,1.00E-01,1,1,1,100,100,5.00E-04
145,Costante,1.00E-01,Costante,1.00E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.5,500000,1.00E-01,1,1,1,100,100,5.00E-04
146,Costante,1.00E-01,Costante,7.07E-01,Costante,-7.07E-01,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.15,500000,1.00E-01,1,1,1,100,100,5.00E-04
147,Costante,1.00E-01,Costante,7.07E-01,Costante,-7.07E-01,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.2,500000,1.00E-01,1,1,1,100,100,5.00E-04
148,Costante,1.00E-01,Costante,7.07E-01,Costante,-7.07E-01,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.25,500000,1.00E-01,1,1,1,100,100,5.00E-04
149,Costante,1.00E-01,Costante,7.07E-01,Costante,-7.07E-01,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.3,500000,1.00E-01,1,1,1,100,100,5.00E-04
150,Costante,1.00E-01,Costante,7.07E-01,Costante,-7.07E-01,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.5,500000,1.00E-01,1,1,1,100,100,5.00E-04
151,Costante,1.00E-01,Costante,5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.15,500000,1.00E-01,1,1,1,100,100,5.00E-04
152,Costante,1.00E-01,Costante,5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.2,500000,1.00E-01,1,1,1,100,100,5.00E-04
153,Costante,1.00E-01,Costante,5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.25,500000,1.00E-01,1,1,1,100,100,5.00E-04
154,Costante,1.00E-01,Costante,5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.3,500000,1.00E-01,1,1,1,100,100,5.00E-04
155,Costante,1.00E-01,Costante,5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.5,500000,1.00E-01,1,1,1,100,100,5.00E-04
156,Costante,1.00E-01,Costante,1.73E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.15,500000,1.00E-01,1,1,1,100,100,5.00E-04
157,Costante,1.00E-01,Costante,1.73E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.2,500000,1.00E-01,1,1,1,100,100,5.00E-04
158,Costante,1.00E-01,Costante,1.73E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.25,500000,1.00E-01,1,1,1,100,100,5.00E-04
159,Costante,1.00E-01,Costante,1.73E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.3,500000,1.00E-01,1,1,1,100,100,5.00E-04
160,Costante,1.00E-01,Costante,1.73E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.5,500000,1.00E-01,1,1,1,100,100,5.00E-04
161,Costante,5.00E-02,Costante,1.00E+00,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.15,500000,5.00E-02,1,1,1,100,100,5.00E-04
162,Costante,5.00E-02,Costante,1.00E+00,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.3,500000,5.00E-02,1,1,1,100,100,5.00E-04
163,Costante,5.00E-02,Costante,1.00E+00,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.5,500000,5.00E-02,1,1,1,100,100,5.00E-04
164,Costante,5.00E-02,Costante,1.00E+00,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.75,500000,5.00E-02,1,1,1,100,100,5.00E-04
165,Costante,5.00E-02,Costante,1.00E+00,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,1,500000,5.00E-02,1,1,1,100,100,5.00E-04
166,Costante,5.00E-02,Costante,1.00E+00,Costante,0.00E+00,Costante,5.00E-02,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.3,500000,5.00E-02,1,1,1,100,100,5.00E-04
167,Costante,5.00E-02,Costante,1.00E+00,Costante,0.00E+00,Costante,5.00E-02,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.4,500000,5.00E-02,1,1,1,100,100,5.00E-04
168,Costante,5.00E-02,Costante,1.00E+00,Costante,0.00E+00,Costante,5.00E-02,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.5,500000,5.00E-02,1,1,1,100,100,5.00E-04
169,Costante,5.00E-02,Costante,1.00E+00,Costante,0.00E+00,Costante,5.00E-02,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.75,500000,5.00E-02,1,1,1,100,100,5.00E-04
170,Costante,5.00E-02,Costante,1.00E+00,Costante,0.00E+00,Costante,5.00E-02,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,1,500000,5.00E-02,1,1,1,100,100,5.00E-04
171,Costante,5.00E-02,Costante,1.00E+01,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.3,500000,5.00E-02,1,1,1,100,100,5.00E-04
172,Costante,5.00E-02,Costante,1.00E+01,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.4,500000,5.00E-02,1,1,1,100,100,5.00E-04
173,Costante,5.00E-02,Costante,1.00E+01,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.5,500000,5.00E-02,1,1,1,100,100,5.00E-04
174,Costante,5.00E-02,Costante,1.00E+01,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.75,500000,5.00E-02,1,1,1,100,100,5.00E-04
175,Costante,5.00E-02,Costante,1.00E+01,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,1,500000,5.00E-02,1,1,1,100,100,5.00E-04
176,Costante,5.00E-02,Costante,1.00E-01,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.3,500000,5.00E-02,1,1,1,100,100,5.00E-04
177,Costante,5.00E-02,Costante,1.00E-01,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.4,500000,5.00E-02,1,1,1,100,100,5.00E-04
178,Costante,5.00E-02,Costante,1.00E-01,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.5,500000,5.00E-02,1,1,1,100,100,5.00E-04
179,Costante,5.00E-02,Costante,1.00E-01,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.75,500000,5.00E-02,1,1,1,100,100,5.00E-04
180,Costante,5.00E-02,Costante,1.00E-01,Costante,0.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,1,500000,5.00E-02,1,1,1,100,100,5.00E-04
181,Costante,5.00E-02,Costante,1.00E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.3,500000,5.00E-02,1,1,1,100,100,5.00E-04
182,Costante,5.00E-02,Costante,1.00E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.4,500000,5.00E-02,1,1,1,100,100,5.00E-04
183,Costante,5.00E-02,Costante,1.00E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.5,500000,5.00E-02,1,1,1,100,100,5.00E-04
184,Costante,5.00E-02,Costante,1.00E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.75,500000,5.00E-02,1,1,1,100,100,5.00E-04
185,Costante,5.00E-02,Costante,1.00E+00,Costante,1.00E+00,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,1,500000,5.00E-02,1,1,1,100,100,5.00E-04
186,Costante,5.00E-02,Costante,7.07E-01,Costante,-7.07E-01,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.3,500000,5.00E-02,1,1,1,100,100,5.00E-04
187,Costante,5.00E-02,Costante,7.07E-01,Costante,-7.07E-01,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.4,500000,5.00E-02,1,1,1,100,100,5.00E-04
188,Costante,5.00E-02,Costante,7.07E-01,Costante,-7.07E-01,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.5,500000,5.00E-02,1,1,1,100,100,5.00E-04
189,Costante,5.00E-02,Costante,7.07E-01,Costante,-7.07E-01,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.75,500000,5.00E-02,1,1,1,100,100,5.00E-04
190,Costante,5.00E-02,Costante,7.07E-01,Costante,-7.07E-01,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,1,500000,5.00E-02,1,1,1,100,100,5.00E-04
191,Costante,5.00E-02,Costante,5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.3,500000,5.00E-02,1,1,1,100,100,5.00E-04
192,Costante,5.00E-02,Costante,5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.4,500000,5.00E-02,1,1,1,100,100,5.00E-04
193,Costante,5.00E-02,Costante,5.00E-01,Costante,8.66E-01,Costante,0.00E+00,Funzione 13,1.000000,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,Dirichlet,Costante,0,0.5,500000,5.00E-02,1,1,1,100,100,5.00E-04
